SS,YYYY,MM,DD,HR,MIN,mm/dd/yyy,JULIAN,WEEK,StartTime,Sunrise_Time,JDY_GSS,NUM_DAYS_GSS,MIN_SUN
CL:C-001-3:1,1999,6,29,5,17,1999-06-29,180,27,1900-01-00,1/0/1900,112,68,20
CL:C-001-3:1,2000,5,19,6,4,2000-05-19,140,21,1900-01-00,1/0/1900,112,28,46
CL:C-001-3:1,2000,5,30,5,51,2000-05-30,151,23,1900-01-00,1/0/1900,112,39,48
CL:C-001-3:1,2000,6,7,7,47,2000-06-07,159,24,1900-01-00,1/0/1900,112,47,171
CL:C-001-3:1,2000,6,20,5,37,2000-06-20,172,26,1900-01-00,1/0/1900,112,60,44
CL:C-001-3:1,2000,6,28,9,33,2000-06-28,180,27,1900-01-00,1/0/1900,112,68,277
CL:C-001-3:1,2001,5,20,6,19,2001-05-20,140,21,1900-01-00,1/0/1900,112,28,62
CL:C-001-3:1,2001,6,2,6,58,2001-06-02,153,22,1900-01-00,1/0/1900,112,41,118
CL:C-001-3:1,2001,6,9,5,38,2001-06-09,160,23,1900-01-00,1/0/1900,112,48,43
CL:C-001-3:1,2001,6,20,7,0,2001-06-20,171,25,1900-01-00,1/0/1900,112,59,127
CL:C-001-3:1,2001,6,30,5,39,2001-06-30,181,26,1900-01-00,1/0/1900,112,69,41
CL:C-001-3:1,2002,5,18,5,27,2002-05-18,138,20,1900-01-00,1/0/1900,112,26,7
CL:C-001-3:1,2002,5,29,7,54,2002-05-29,149,22,1900-01-00,1/0/1900,112,37,169
CL:C-001-3:1,2002,6,9,8,52,2002-06-09,160,24,1900-01-00,1/0/1900,112,48,237
CL:C-001-3:1,2002,6,18,7,52,2002-06-18,169,25,1900-01-00,1/0/1900,112,57,179
CL:C-001-3:1,2002,6,27,5,44,2002-06-27,178,26,1900-01-00,1/0/1900,112,66,48
CL:C-001-3:1,2003,5,20,5,29,2003-05-20,140,21,1900-01-00,1/0/1900,112,28,12
CL:C-001-3:1,2003,6,1,5,11,2003-06-01,152,23,1900-01-00,1/0/1900,112,40,9
CL:C-001-3:1,2003,6,10,9,11,2003-06-10,161,24,1900-01-00,1/0/1900,112,49,256
CL:C-001-3:1,2003,6,18,7,7,2003-06-18,169,25,1900-01-00,1/0/1900,112,57,134
CL:C-001-3:1,2003,6,27,9,17,2003-06-27,178,26,1900-01-00,1/0/1900,112,66,262
CL:C-001-3:1,2004,5,21,5,27,2004-05-21,142,21,1900-01-00,1/0/1900,112,30,12
CL:C-001-3:1,2004,6,1,5,19,2004-06-01,153,23,1900-01-00,1/0/1900,112,41,18
CL:C-001-3:1,2004,6,10,7,55,2004-06-10,162,24,1900-01-00,1/0/1900,112,50,181
CL:C-001-3:1,2004,6,20,5,22,2004-06-20,172,26,1900-01-00,1/0/1900,112,60,29
CL:C-001-3:1,2004,7,1,7,5,2004-07-01,183,27,1900-01-00,1/0/1900,112,71,126
CL:C-001-3:1,2005,5,26,5,31,2005-05-26,146,22,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2005,6,8,7,8,2005-06-08,159,24,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2005,6,18,5,12,2005-06-18,169,25,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2006,5,19,5,30,2006-05-19,139,20,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2006,5,29,9,22,2006-05-29,149,22,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2006,6,8,4,54,2006-06-08,159,23,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2006,6,19,7,34,2006-06-19,170,25,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2006,6,28,4,49,2006-06-28,179,26,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2007,5,19,7,22,2007-05-19,139,20,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2007,5,29,7,22,2007-05-29,149,22,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2007,6,8,6,59,2007-06-08,159,23,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2007,6,18,7,31,2007-06-18,169,25,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2007,7,1,7,56,2007-07-01,182,27,1900-01-00,1/0/1900,0,0,0
CL:C-001-3:1,2008,5,30,6,52,2008-05-30,150,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2008,6,6,7,25,2008-06-06,157,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2008,6,18,8,9,2008-06-18,169,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2009,6,2,5,42,2009-06-02,153,23,1900-01-00,NA,0,0,0
CL:C-001-3:1,2009,6,8,8,21,2009-06-08,159,24,1900-01-00,NA,0,0,0
CL:C-001-3:1,2009,6,20,5,50,2009-06-20,171,25,1900-01-00,NA,0,0,0
CL:C-001-3:1,2009,6,27,8,43,2009-06-27,178,26,1900-01-00,NA,0,0,0
CL:C-001-3:1,2010,6,2,5,0,2010-06-02,153,23,1900-01-00,NA,0,0,0
CL:C-001-3:1,2010,6,8,7,6,2010-06-08,159,24,1900-01-00,NA,0,0,0
CL:C-001-3:1,2010,6,14,5,39,2010-06-14,165,25,1900-01-00,NA,0,0,0
CL:C-001-3:1,2010,6,18,7,26,2010-06-18,169,25,1900-01-00,NA,0,0,0
CL:C-001-3:1,2010,6,22,6,35,2010-06-22,173,26,1900-01-00,NA,0,0,0
CL:C-001-3:1,2011,5,28,5,50,2011-05-28,148,22,1900-01-00,NA,0,0,0
CL:C-001-3:1,2011,6,6,7,43,2011-06-06,157,24,1900-01-00,NA,0,0,0
CL:C-001-3:1,2011,6,12,5,20,2011-06-12,163,25,1900-01-00,NA,0,0,0
CL:C-001-3:1,2011,6,21,8,54,2011-06-21,172,26,1900-01-00,NA,0,0,0
CL:C-001-3:1,2012,5,28,5,10,2012-05-28,148,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2012,6,5,7,25,2012-06-05,156,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2012,6,11,5,27,2012-06-11,162,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2012,6,21,8,27,2012-06-21,172,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2013,6,8,5,31,2013-06-08,159,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2013,6,25,7,48,2013-06-25,176,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2013,6,29,5,11,2013-06-29,180,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2014,6,3,8,46,2014-06-03,154,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2014,6,14,6,43,2014-06-14,165,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2014,6,23,7,22,2014-06-23,174,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2015,6,1,5,20,2015-06-01,152,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2015,6,13,7,41,2015-06-13,164,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2015,6,24,5,6,2015-06-24,175,NA,1900-01-00,NA,NA,NA,NA
CL:C-001-3:1,2016,5,27,5,45,2016-05-27,147,NA,5:45:00 AM,NA,NA,NA,NA
CL:C-001-3:1,2016,6,11,4,52,2016-06-11,162,NA,4:52:00 AM,NA,NA,NA,NA
CL:C-001-3:1,2016,6,25,7,15,2016-06-25,176,NA,7:15:00 AM,NA,NA,NA,NA
CL:C-001-3:1,2017,6,9,7,30,2017-06-09,159,21,NA,NA,NA,NA,NA
CL:C-001-3:1,2017,6,23,8,43,2017-06-23,173,23,NA,NA,NA,NA,NA
CL:C-001-3:1,2017,6,29,4,55,2017-06-29,179,24,NA,NA,NA,NA,NA
CL:C-001-3:1,2018,6,6,5,12,2018-06-06,156,21,NA,NA,NA,NA,NA
CL:C-001-3:1,2018,6,21,6,18,2018-06-21,171,23,NA,NA,NA,NA,NA
CL:C-010-1:1,1993,5,17,8,14,1993-05-17,137,21,1900-01-00,1/0/1900,110,27,172
CL:C-010-1:1,1993,5,27,5,21,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,14
CL:C-010-1:1,1993,6,6,7,31,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,154
CL:C-010-1:1,1993,6,16,5,50,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,57
CL:C-010-1:1,1993,6,26,8,50,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,235
CL:C-010-1:1,1994,5,17,6,6,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,44
CL:C-010-1:1,1994,5,28,7,51,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,165
CL:C-010-1:1,1994,6,6,5,37,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,40
CL:C-010-1:1,1994,6,15,8,40,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,227
CL:C-010-1:1,1994,6,26,5,38,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,43
CL:C-010-1:1,1995,5,17,8,46,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,204
CL:C-010-1:1,1995,5,29,7,47,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,162
CL:C-010-1:1,1995,6,8,5,37,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,41
CL:C-010-1:1,1995,6,19,8,24,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,211
CL:C-010-1:1,1995,6,29,6,0,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,63
CL:C-010-1:1,1996,5,16,5,32,1996-05-16,137,20,1900-01-00,1/0/1900,110,27,9
CL:C-010-1:1,1996,5,27,8,19,1996-05-27,148,22,1900-01-00,1/0/1900,110,38,193
CL:C-010-1:1,1996,6,6,5,25,1996-06-06,158,23,1900-01-00,1/0/1900,110,48,28
CL:C-010-1:1,1996,6,16,7,55,1996-06-16,168,25,1900-01-00,1/0/1900,110,58,182
CL:C-010-1:1,1996,6,26,5,16,1996-06-26,178,26,1900-01-00,1/0/1900,110,68,21
CL:C-010-1:1,1997,5,16,9,35,1997-05-16,136,20,1900-01-00,1/0/1900,110,26,252
CL:C-010-1:1,1997,5,26,6,3,1997-05-26,146,22,1900-01-00,1/0/1900,110,36,55
CL:C-010-1:1,1997,6,5,9,11,1997-06-05,156,23,1900-01-00,1/0/1900,110,46,253
CL:C-010-1:1,1997,6,15,5,55,1997-06-15,166,25,1900-01-00,1/0/1900,110,56,62
CL:C-010-1:1,1997,6,26,9,0,1997-06-26,177,26,1900-01-00,1/0/1900,110,67,245
CL:C-010-1:1,1998,5,18,5,22,1998-05-18,138,21,1900-01-00,1/0/1900,110,28,2
CL:C-010-1:1,1998,5,27,8,52,1998-05-27,147,22,1900-01-00,1/0/1900,110,37,225
CL:C-010-1:1,1998,6,7,5,26,1998-06-07,158,24,1900-01-00,1/0/1900,110,48,30
CL:C-010-1:1,1998,6,17,9,18,1998-06-17,168,25,1900-01-00,1/0/1900,110,58,265
CL:C-010-1:1,1998,6,29,5,40,1998-06-29,180,27,1900-01-00,1/0/1900,110,70,43
CL:C-010-1:1,1999,5,17,5,48,1999-05-17,137,21,1900-01-00,1/0/1900,110,27,26
CL:C-010-1:1,1999,5,27,8,7,1999-05-27,147,22,1900-01-00,1/0/1900,110,37,180
CL:C-010-1:1,1999,6,5,5,24,1999-06-05,156,23,1900-01-00,1/0/1900,110,46,26
CL:C-010-1:1,1999,6,16,8,10,1999-06-16,167,25,1900-01-00,1/0/1900,110,57,197
CL:C-010-1:1,1999,6,25,5,13,1999-06-25,176,26,1900-01-00,1/0/1900,110,66,19
CL:C-010-1:1,2000,5,16,5,44,2000-05-16,137,21,1900-01-00,1/0/1900,110,27,21
CL:C-010-1:1,2000,5,27,5,30,2000-05-27,148,22,1900-01-00,1/0/1900,110,38,24
CL:C-010-1:1,2000,6,4,6,39,2000-06-04,156,24,1900-01-00,1/0/1900,110,46,101
CL:C-010-1:1,2000,6,16,6,44,2000-06-16,168,25,1900-01-00,1/0/1900,110,58,111
CL:C-010-1:1,2000,6,27,7,31,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,155
CL:C-010-1:1,2001,5,29,7,38,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,154
CL:C-010-1:1,2001,6,7,5,11,2001-06-07,158,23,1900-01-00,1/0/1900,110,48,15
CL:C-010-1:1,2001,6,21,7,36,2001-06-21,172,25,1900-01-00,1/0/1900,110,62,163
CL:C-010-1:1,2001,7,1,5,7,2001-07-01,182,27,1900-01-00,1/0/1900,110,72,9
CL:C-010-1:1,2002,5,19,5,46,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,27
CL:C-010-1:1,2002,5,28,7,29,2002-05-28,148,22,1900-01-00,1/0/1900,110,38,143
CL:C-010-1:1,2002,6,9,5,17,2002-06-09,160,24,1900-01-00,1/0/1900,110,50,22
CL:C-010-1:1,2002,6,26,5,27,2002-06-26,177,26,1900-01-00,1/0/1900,110,67,32
CL:C-010-1:1,2003,5,21,5,45,2003-05-21,141,21,1900-01-00,1/0/1900,110,31,29
CL:C-010-1:1,2003,5,31,8,46,2003-05-31,151,22,1900-01-00,1/0/1900,110,41,223
CL:C-010-1:1,2003,6,11,5,6,2003-06-11,162,24,1900-01-00,1/0/1900,110,52,12
CL:C-010-1:1,2003,6,19,6,56,2003-06-19,170,25,1900-01-00,1/0/1900,110,60,123
CL:C-010-1:1,2003,6,29,8,42,2003-06-29,180,27,1900-01-00,1/0/1900,110,70,225
CL:C-010-1:1,2004,5,20,6,59,2004-05-20,141,21,1900-01-00,1/0/1900,110,31,103
CL:C-010-1:1,2004,6,1,8,47,2004-06-01,153,23,1900-01-00,1/0/1900,110,43,226
CL:C-010-1:1,2004,6,10,6,45,2004-06-10,162,24,1900-01-00,1/0/1900,110,52,111
CL:C-010-1:1,2004,6,20,8,0,2004-06-20,172,26,1900-01-00,1/0/1900,110,62,187
CL:C-010-1:1,2004,6,30,6,24,2004-06-30,182,27,1900-01-00,1/0/1900,110,72,86
CL:C-010-1:1,2005,5,20,5,42,2005-05-20,140,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2005,5,28,6,42,2005-05-28,148,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2005,6,18,7,41,2005-06-18,169,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2005,6,28,6,36,2005-06-28,179,27,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2006,5,22,6,6,2006-05-22,142,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2006,5,31,8,17,2006-05-31,151,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2006,6,11,5,48,2006-06-11,162,24,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2006,6,21,6,43,2006-06-21,172,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2006,6,30,5,2,2006-06-30,181,26,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2007,5,21,7,29,2007-05-21,141,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2007,5,31,8,18,2007-05-31,151,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2007,6,10,7,3,2007-06-10,161,24,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2007,6,21,8,18,2007-06-21,172,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2007,7,4,6,45,2007-07-04,185,27,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:1,2008,6,5,7,6,2008-06-05,156,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2008,6,20,9,58,2008-06-20,171,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2009,6,4,7,39,2009-06-04,155,23,1900-01-00,NA,0,0,0
CL:C-010-1:1,2009,6,10,5,31,2009-06-10,161,24,1900-01-00,NA,0,0,0
CL:C-010-1:1,2009,6,23,7,19,2009-06-23,174,26,1900-01-00,NA,0,0,0
CL:C-010-1:1,2009,6,29,5,40,2009-06-29,180,27,1900-01-00,NA,0,0,0
CL:C-010-1:1,2010,6,4,5,20,2010-06-04,155,23,1900-01-00,NA,0,0,0
CL:C-010-1:1,2010,6,10,5,8,2010-06-10,161,24,1900-01-00,NA,0,0,0
CL:C-010-1:1,2010,6,15,7,39,2010-06-15,166,25,1900-01-00,NA,0,0,0
CL:C-010-1:1,2010,6,20,5,10,2010-06-20,171,26,1900-01-00,NA,0,0,0
CL:C-010-1:1,2010,6,27,7,29,2010-06-27,178,27,1900-01-00,NA,0,0,0
CL:C-010-1:1,2011,6,1,6,50,2011-06-01,152,23,1900-01-00,NA,0,0,0
CL:C-010-1:1,2011,6,9,5,27,2011-06-09,160,24,1900-01-00,NA,0,0,0
CL:C-010-1:1,2011,6,17,7,44,2011-06-17,168,25,1900-01-00,NA,0,0,0
CL:C-010-1:1,2011,6,25,5,39,2011-06-25,176,26,1900-01-00,NA,0,0,0
CL:C-010-1:1,2012,6,1,7,29,2012-06-01,152,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2012,6,7,5,20,2012-06-07,158,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2012,6,14,7,19,2012-06-14,165,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2012,6,24,5,10,2012-06-24,175,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2013,6,4,6,40,2013-06-04,155,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2013,6,16,5,37,2013-06-16,167,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2013,6,23,7,44,2013-06-23,174,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2013,6,28,6,29,2013-06-28,179,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2014,5,31,8,9,2014-05-31,151,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2014,6,7,5,19,2014-06-07,158,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2014,6,19,6,13,2014-06-19,170,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2015,6,4,5,58,2015-06-04,155,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2015,6,11,7,54,2015-06-11,162,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2015,6,25,5,18,2015-06-25,176,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:1,2016,5,28,7,30,2016-05-28,148,NA,7:30:00 AM,NA,NA,NA,NA
CL:C-010-1:1,2016,6,20,8,41,2016-06-20,171,NA,8:41:00 AM,NA,NA,NA,NA
CL:C-010-1:1,2016,6,29,5,4,2016-06-29,180,NA,5:04:00 AM,NA,NA,NA,NA
CL:C-010-1:1,2017,6,7,7,49,2017-06-07,157,21,NA,NA,NA,NA,NA
CL:C-010-1:1,2017,6,20,5,36,2017-06-20,170,23,NA,NA,NA,NA,NA
CL:C-010-1:1,2017,6,26,5,19,2017-06-26,176,24,NA,NA,NA,NA,NA
CL:C-010-1:1,2018,6,16,7,52,2018-06-16,166,22,NA,NA,NA,NA,NA
CL:C-010-1:1,2018,6,21,6,47,2018-06-21,171,23,NA,NA,NA,NA,NA
CL:C-010-1:1,2018,6,26,6,19,2018-06-26,176,24,NA,NA,NA,NA,NA
CL:C-010-1:2,1993,5,17,8,0,1993-05-17,137,21,1900-01-00,1/0/1900,110,27,158
CL:C-010-1:2,1993,5,27,5,32,1993-05-27,147,22,1900-01-00,1/0/1900,110,37,25
CL:C-010-1:2,1993,6,6,7,21,1993-06-06,157,24,1900-01-00,1/0/1900,110,47,144
CL:C-010-1:2,1993,6,16,5,33,1993-06-16,167,25,1900-01-00,1/0/1900,110,57,40
CL:C-010-1:2,1993,6,26,8,32,1993-06-26,177,26,1900-01-00,1/0/1900,110,67,217
CL:C-010-1:2,1994,5,17,6,16,1994-05-17,137,21,1900-01-00,1/0/1900,110,27,54
CL:C-010-1:2,1994,5,28,7,39,1994-05-28,148,22,1900-01-00,1/0/1900,110,38,153
CL:C-010-1:2,1994,6,6,5,49,1994-06-06,157,24,1900-01-00,1/0/1900,110,47,52
CL:C-010-1:2,1994,6,15,8,29,1994-06-15,166,25,1900-01-00,1/0/1900,110,56,216
CL:C-010-1:2,1994,6,26,5,50,1994-06-26,177,27,1900-01-00,1/0/1900,110,67,55
CL:C-010-1:2,1995,5,17,8,56,1995-05-17,137,20,1900-01-00,1/0/1900,110,27,214
CL:C-010-1:2,1995,5,29,7,38,1995-05-29,149,22,1900-01-00,1/0/1900,110,39,153
CL:C-010-1:2,1995,6,8,5,48,1995-06-08,159,23,1900-01-00,1/0/1900,110,49,52
CL:C-010-1:2,1995,6,19,8,33,1995-06-19,170,25,1900-01-00,1/0/1900,110,60,220
CL:C-010-1:2,1995,6,29,6,10,1995-06-29,180,26,1900-01-00,1/0/1900,110,70,73
CL:C-010-1:2,1996,5,16,5,21,1996-05-16,137,20,1900-01-00,1/0/1900,110,27,-1
CL:C-010-1:2,1996,5,27,8,29,1996-05-27,148,22,1900-01-00,1/0/1900,110,38,203
CL:C-010-1:2,1996,6,6,5,5,1996-06-06,158,23,1900-01-00,1/0/1900,110,48,8
CL:C-010-1:2,1996,6,16,8,6,1996-06-16,168,25,1900-01-00,1/0/1900,110,58,193
CL:C-010-1:2,1996,6,26,5,3,1996-06-26,178,26,1900-01-00,1/0/1900,110,68,8
CL:C-010-1:2,1997,5,16,9,45,1997-05-16,136,20,1900-01-00,1/0/1900,110,26,262
CL:C-010-1:2,1997,5,26,6,12,1997-05-26,146,22,1900-01-00,1/0/1900,110,36,64
CL:C-010-1:2,1997,6,5,9,1,1997-06-05,156,23,1900-01-00,1/0/1900,110,46,243
CL:C-010-1:2,1997,6,15,6,8,1997-06-15,166,25,1900-01-00,1/0/1900,110,56,75
CL:C-010-1:2,1997,6,26,9,9,1997-06-26,177,26,1900-01-00,1/0/1900,110,67,254
CL:C-010-1:2,1998,5,18,5,12,1998-05-18,138,21,1900-01-00,1/0/1900,110,28,-7
CL:C-010-1:2,1998,5,27,9,1,1998-05-27,147,22,1900-01-00,1/0/1900,110,37,234
CL:C-010-1:2,1998,6,7,5,16,1998-06-07,158,24,1900-01-00,1/0/1900,110,48,20
CL:C-010-1:2,1998,6,17,9,27,1998-06-17,168,25,1900-01-00,1/0/1900,110,58,274
CL:C-010-1:2,1998,6,29,5,30,1998-06-29,180,27,1900-01-00,1/0/1900,110,70,33
CL:C-010-1:2,1999,5,17,5,39,1999-05-17,137,21,1900-01-00,1/0/1900,110,27,17
CL:C-010-1:2,1999,5,27,8,19,1999-05-27,147,22,1900-01-00,1/0/1900,110,37,192
CL:C-010-1:2,1999,6,5,5,12,1999-06-05,156,23,1900-01-00,1/0/1900,110,46,14
CL:C-010-1:2,1999,6,16,8,25,1999-06-16,167,25,1900-01-00,1/0/1900,110,57,212
CL:C-010-1:2,1999,6,25,5,1,1999-06-25,176,26,1900-01-00,1/0/1900,110,66,7
CL:C-010-1:2,2000,5,16,5,34,2000-05-16,137,21,1900-01-00,1/0/1900,110,27,11
CL:C-010-1:2,2000,5,27,5,40,2000-05-27,148,22,1900-01-00,1/0/1900,110,38,34
CL:C-010-1:2,2000,6,4,6,30,2000-06-04,156,24,1900-01-00,1/0/1900,110,46,92
CL:C-010-1:2,2000,6,16,6,35,2000-06-16,168,25,1900-01-00,1/0/1900,110,58,102
CL:C-010-1:2,2000,6,27,7,40,2000-06-27,179,27,1900-01-00,1/0/1900,110,69,164
CL:C-010-1:2,2001,5,18,5,30,2001-05-18,138,20,1900-01-00,1/0/1900,110,28,10
CL:C-010-1:2,2001,5,29,7,46,2001-05-29,149,22,1900-01-00,1/0/1900,110,39,162
CL:C-010-1:2,2001,6,7,4,58,2001-06-07,158,23,1900-01-00,1/0/1900,110,48,2
CL:C-010-1:2,2001,6,21,7,48,2001-06-21,172,25,1900-01-00,1/0/1900,110,62,175
CL:C-010-1:2,2002,5,19,5,34,2002-05-19,139,21,1900-01-00,1/0/1900,110,29,15
CL:C-010-1:2,2002,5,28,7,22,2002-05-28,148,22,1900-01-00,1/0/1900,110,38,136
CL:C-010-1:2,2002,6,9,5,8,2002-06-09,160,24,1900-01-00,1/0/1900,110,50,13
CL:C-010-1:2,2002,6,19,9,20,2002-06-19,170,25,1900-01-00,1/0/1900,110,60,267
CL:C-010-1:2,2002,6,26,5,14,2002-06-26,177,26,1900-01-00,1/0/1900,110,67,19
CL:C-010-1:2,2003,5,21,5,53,2003-05-21,141,21,1900-01-00,1/0/1900,110,31,37
CL:C-010-1:2,2003,5,31,8,37,2003-05-31,151,22,1900-01-00,1/0/1900,110,41,214
CL:C-010-1:2,2003,6,11,5,16,2003-06-11,162,24,1900-01-00,1/0/1900,110,52,22
CL:C-010-1:2,2003,6,19,6,34,2003-06-19,170,25,1900-01-00,1/0/1900,110,60,101
CL:C-010-1:2,2003,6,29,8,59,2003-06-29,180,27,1900-01-00,1/0/1900,110,70,242
CL:C-010-1:2,2004,5,20,6,49,2004-05-20,141,21,1900-01-00,1/0/1900,110,31,93
CL:C-010-1:2,2004,6,1,8,35,2004-06-01,153,23,1900-01-00,1/0/1900,110,43,214
CL:C-010-1:2,2004,6,10,6,34,2004-06-10,162,24,1900-01-00,1/0/1900,110,52,100
CL:C-010-1:2,2004,6,20,8,13,2004-06-20,172,26,1900-01-00,1/0/1900,110,62,200
CL:C-010-1:2,2004,6,30,6,15,2004-06-30,182,27,1900-01-00,1/0/1900,110,72,77
CL:C-010-1:2,2005,5,20,5,50,2005-05-20,140,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2005,5,28,6,33,2005-05-28,148,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2005,6,18,7,49,2005-06-18,169,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2005,6,28,6,28,2005-06-28,179,27,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2006,5,22,6,20,2006-05-22,142,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2006,5,31,8,0,2006-05-31,151,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2006,6,11,6,4,2006-06-11,162,24,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2006,6,21,6,34,2006-06-21,172,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2006,6,30,5,12,2006-06-30,181,26,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2007,5,21,7,18,2007-05-21,141,21,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2007,5,31,8,27,2007-05-31,151,22,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2007,6,10,6,51,2007-06-10,161,24,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2007,6,21,8,27,2007-06-21,172,25,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2007,7,4,6,35,2007-07-04,185,27,1900-01-00,1/0/1900,0,0,0
CL:C-010-1:2,2008,5,29,6,53,2008-05-29,149,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:2,2008,6,5,7,16,2008-06-05,156,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:2,2008,6,20,9,44,2008-06-20,171,NA,1900-01-00,NA,NA,NA,NA
CL:C-010-1:2,2009,6,4,7,26,2009-06-04,155,23,1900-01-00,NA,0,0,0
CL:C-010-1:2,2009,6,10,5,41,2009-06-10,161,24,1900-01-00,NA,0,0,0
CL:C-010-1:2,2009,6,23,7,8,2009-06-23,174,26,1900-01-00,NA,0,0,0
