X,SS,YEAR,AREA150.conventional.seismic,PROP150.conventional.seismic,MEANAGE.150.conventional.seismic,AREA565.conventional.seismic,PROP565.conventional.seismic,MEANAGE.565.conventional.seismic,NEAR.DIST.conventional.seismic,AREA150.low.impact.seismic,PROP150.low.impact.seismic,MEANAGE.150.low.impact.seismic,AREA565.low.impact.seismic,PROP565.low.impact.seismic,MEANAGE.565.low.impact.seismic,NEAR.DIST.low.impact.seismic,AREA150.pipeline,PROP150.pipeline,MEANAGE.150.pipeline,AREA565.pipeline,PROP565.pipeline,MEANAGE.565.pipeline,NEAR.DIST.pipeline,AREA150.transmission.line,PROP150.transmission.line,MEANAGE.150.transmission.line,AREA565.transmission.line,PROP565.transmission.line,MEANAGE.565.transmission.line,NEAR.DIST.transmission.line,AREA150.paved.road,PROP150.paved.road,MEANAGE.150.paved.road,AREA565.paved.road,PROP565.paved.road,MEANAGE.565.paved.road,NEAR.DIST.paved.road,AREA150.gravel.road,PROP150.gravel.road,MEANAGE.150.gravel.road,AREA565.gravel.road,PROP565.gravel.road,MEANAGE.565.gravel.road,NEAR.DIST.gravel.road,AREA150.unimproved.road,PROP150.unimproved.road,MEANAGE.150.unimproved.road,AREA565.unimproved.road,PROP565.unimproved.road,MEANAGE.565.unimproved.road,NEAR.DIST.unimproved.road,AREA150.truck.trail,PROP150.truck.trail,MEANAGE.150.truck.trail,AREA565.truck.trail,PROP565.truck.trail,MEANAGE.565.truck.trail,NEAR.DIST.truck.trail,AREA150.active.well,PROP150.active.well,MEANAGE.150.active.well,AREA565.active.well,PROP565.active.well,MEANAGE.565.active.well,NEAR.DIST.active.well,AREA150.abandoned.well,PROP150.abandoned.well,MEANAGE.150.abandoned.well,AREA565.abandoned.well,PROP565.abandoned.well,MEANAGE.565.abandoned.well,NEAR.DIST.abandoned.well,AREA150.industrial,PROP150.industrial,MEANAGE.150.industrial,AREA565.industrial,PROP565.industrial,MEANAGE.565.industrial,NEAR.DIST.industrial,AREA150.mine,PROP150.mine,MEANAGE.150.mine,AREA565.mine,PROP565.mine,MEANAGE.565.mine,NEAR.DIST.mine,AREA150.residential,PROP150.residential,MEANAGE.150.residential,AREA565.residential,PROP565.residential,MEANAGE.565.residential,NEAR.DIST.residential,AREA150.cultivation,PROP150.cultivation,MEANAGE.150.cultivation,AREA565.cultivation,PROP565.cultivation,MEANAGE.565.cultivation,NEAR.DIST.cultivation,AREA150.harvest,PROP150.harvest,MEANAGE.150.harvest,AREA565.harvest,PROP565.harvest,MEANAGE.565.harvest,NEAR.DIST.harvest
10287,CL:C-100-3:5-4,2010,1518.362289,0.021491328,27,15587.32198,0.015550522,17.70754127,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,7093.037237,0.007076291,6,505.3229018,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,13,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,16,449.2167907
10292,CL:C-100-3:5-4,2011,1518.362289,0.021491328,28,15587.32198,0.015550522,18.70754127,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,7093.037237,0.007076291,7,505.3229018,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,14,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,17,449.2167907
10296,CL:C-100-3:5-4,2012,1518.362289,0.021491328,29,15587.32198,0.015550522,19.70754127,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,7093.037237,0.007076291,8,505.3229018,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,15,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,18,449.2167907
10300,CL:C-100-3:5-4,2014,1518.362289,0.021491328,31,15587.32198,0.015550522,21.70754127,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,7093.037237,0.007076291,10,505.3229018,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,17,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,69110.89312,0.068947728,17.98434024,449.2167907
10304,CL:C-100-3:5-4,1993,1518.362289,0.021491328,10,6717.981018,0.00670212,10,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
10309,CL:C-100-3:5-4,1994,1518.362289,0.021491328,11,6717.981018,0.00670212,11,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
10314,CL:C-100-3:5-4,1995,1518.362289,0.021491328,12,6717.981018,0.00670212,12,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,1,449.2167907
10319,CL:C-100-3:5-4,1996,1518.362289,0.021491328,13,6717.981018,0.00670212,13,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,2,449.2167907
10324,CL:C-100-3:5-4,1997,1518.362289,0.021491328,14,6717.981018,0.00670212,14,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,3,449.2167907
10329,CL:C-100-3:5-4,1998,1518.362289,0.021491328,15,6717.981018,0.00670212,15,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,1,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,4,449.2167907
10334,CL:C-100-3:5-4,1999,1518.362289,0.021491328,16,11198.41515,0.011171977,9.511188868,77.60239756,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,812.0216452,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,423.0820522,0.000422083,2,545.2974627,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,60682.68222,0.060539416,5,449.2167907
12540,CL:C-001-1:1,2013,1775.171149,0.025126272,15,11262.82126,0.011236231,22.57602256,21.5039336,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,41420.68618,0.041322896,18,413.9201627
12544,CL:C-001-2:1,2013,0,0,102.5066681,6518.474807,0.006503085,29.99131956,230.3354003,0,0,NA,0,0,NA,1000,0,0,NA,32033.89752,0.031958268,21.21106232,184.8505002,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,5478.514302,0.00546558,21.96561541,374.9636913,0,0,NA,5046.15272,0.005034239,23,205.2796421,0,0,NA,0,0,NA,846.9116273,0,0,NA,14863.84728,0.014828755,41,346.477235,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,371266.9149,0.370390386,7.946000594,221.6724418
12548,CL:C-001-3:1,2013,3454.758043,0.048899618,22.03527431,12796.12898,0.012765918,21.97375453,16.19252214,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,757.8901324,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
12551,CL:C-010-1:1,2013,2707.372318,0.03832091,22.8076083,9370.615208,0.009348492,25.49536724,48.45439361,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,655.3327999
12555,CL:C-010-1:2,2013,2591.159929,0.036676007,29.05101696,9368.797849,0.009346679,26.80342458,48.33713701,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,885.9868246,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,665.9499358
12559,CL:C-010-2:1,2013,0,0,102.5066681,3024.648357,0.003017507,28.5643836,496.8207394,0,0,NA,0,0,NA,1000,0,0,NA,20857.39888,0.020808156,10.63464883,320.1263174,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,9111.885022,0.009090373,21,327.605471,0,0,NA,0,0,NA,1000,0,0,NA,7999.977727,0.00798109,16,357.6995393,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,3556.848732,0.003548451,19,522.4399993
12562,CL:C-010-2:2,2013,0,0,102.5066681,2740.076374,0.002733607,30,511.8220917,0,0,NA,0,0,NA,1000,2634.342262,0.037287222,10.89315602,24077.8976,0.024021052,10.43636092,120.2319228,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,1398.96584,0.019801357,21,10974.80941,0.010948899,21,127.4435056,0,0,NA,0,0,NA,1000,0,0,NA,7999.977727,0.00798109,16,340.1143941,0,0,NA,0,0,NA,883.4154925,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,717.4891088
12565,CL:C-010-3:1,2013,1314.417731,0.018604639,15,18237.37879,0.018194322,20.09336961,99.40225597,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,1924.428505,0.001919885,19,543.6025583
12568,CL:C-010-3:2,2013,1366.871517,0.019347084,15,17874.81818,0.017832617,18.34015452,94.5189836,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,24258.53113,0.024201259,19,477.9656947
12571,CL:C-040-1:1-1,2013,0,0,102.5066681,8654.593029,0.00863416,30,219.4964332,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,6972.326992,0.006955866,40,483.4691844,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,739.3595583
12575,CL:C-040-1:1-2,2013,0,0,102.5066681,7984.542005,0.007965691,30,218.5773109,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,981.1571771,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,971.0618015,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10737.1873,0.010711838,40,301.0405884,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,664.2005964
12579,CL:C-040-1:1-3,2013,0,0,102.5066681,7650.945551,0.007632882,27.28120124,217.6581819,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,781.162799,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,771.0782607,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10737.1873,0.010711838,40,165.8528246,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,618.8156023
12583,CL:C-040-1:1-4,2013,0,0,102.5066681,11582.57674,0.011555231,22.19135911,216.7083408,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,582.1668677,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,572.0929073,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10737.1873,0.010711838,40,162.162696,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,29803.44977,0.029733086,19,451.8477879
12587,CL:C-040-1:2-1,2013,0,0,102.5066681,9058.583493,0.009037197,30,325.4524248,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,579.7155623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,921.1164448
12591,CL:C-040-1:2-2,2013,0,0,102.5066681,7840.898355,0.007822387,30,328.8612046,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,983.4380323,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,975.1748215,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10308.1512,0.010283815,40,439.6526292,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,815.4768082
12595,CL:C-040-1:2-3,2013,0,0,102.5066681,7723.358204,0.007705124,27.01922194,348.654246,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,783.4434616,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,775.2177557,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10737.1873,0.010711838,40,360.2452827,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,615.4781288
12599,CL:C-040-1:2-4,2013,0,0,102.5066681,11491.20384,0.011464074,21.35144979,354.7405463,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,583.4487238,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,575.2605182,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10737.1873,0.010711838,40,359.7067082,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,30389.65105,0.030317904,19,415.4792872
12603,CL:C-040-2:1-1,2013,0,0,102.5066681,8422.318326,0.008402434,26.1986766,201.9054978,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,662.7198923,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,673.0338022,0,0,NA,0,0,NA,730.0078427,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,684.8279782,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,3531.363519,0.049983914,19,234575.6188,0.234021806,17.34841845,109.9699955
12607,CL:C-040-2:1-2,2013,0,0,102.5066681,5566.064799,0.005552924,26.70589793,197.0207122,0,0,NA,0,0,NA,1000,0,0,NA,13218.55159,0.013187344,9,462.5479828,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,5999.271529,0.005985108,21,472.852262,0,0,NA,0,0,NA,635.5749436,0,0,NA,0,0,NA,1000,0,0,NA,302.5695241,0.000301855,41,547.507745,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,113956.0228,0.113686983,17.88401861,309.6158847
12611,CL:C-040-2:1-3,2013,0,0,102.5066681,7594.74387,0.007576813,23.53144528,191.3269896,0,0,NA,0,0,NA,1000,0,0,NA,30856.36307,0.030783514,12.43793569,263.374798,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,10228.27606,0.010204128,21.44008404,273.6690044,0,0,NA,156.8507573,0.00015648,23,553.389739,0,0,NA,0,0,NA,1000,0,0,NA,10768.69245,0.010743269,41,459.3250045,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,8132.356135,0.008113156,19,508.292416
12615,CL:C-040-2:1-4,2013,0,0,102.5066681,11201.29901,0.011174854,23.78260082,194.9358446,0,0,NA,0,0,NA,1000,5592.349009,0.079155683,9,41556.73471,0.041458623,14.23821597,63.24796682,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.402314,0.036141576,21,12220.79909,0.012191947,21.37556074,73.54144677,0,0,NA,264.6457222,0.000264021,23,535.5851293,0,0,NA,0,0,NA,1000,0,0,NA,14391.40146,0.014357425,41,445.5605955,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,580.0995387
12619,CL:C-040-2:2-1,2013,0,0,102.5066681,8185.881202,0.008166555,28.35899626,400.9930386,0,0,NA,0,0,NA,1000,0,0,NA,6418.74408,0.00640359,24,534.0583984,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,640.524839,0,0,NA,1088.345222,0.001085776,23,554.415502,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,577.4503992,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,268677.9196,0.268043594,15.80994837,153.3549055
12623,CL:C-040-2:2-2,2013,0,0,102.5066681,7565.751058,0.007547889,27.92005658,397.1074271,0,0,NA,0,0,NA,1000,0,0,NA,28932.04204,0.028863736,15.82773285,438.2420271,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,6933.048286,0.00691668,21.72636436,473.9405556,0,0,NA,2847.18268,0.002840461,23,459.9913252,0,0,NA,0,0,NA,1000,0,0,NA,14775.4215,0.014740538,41,404.2246709,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,143316.9869,0.142978628,13.77891657,339.7162982
12627,CL:C-040-2:2-3,2013,0,0,102.5066681,8704.581233,0.00868403,24.83618003,303.6165019,0,0,NA,0,0,NA,1000,0,0,NA,40881.39152,0.040784874,16.42423209,261.4021736,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,11177.91009,0.01115152,21.38075286,273.7588223,0,0,NA,2412.622294,0.002406926,23,364.1317528,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,41,271.8797238,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,55173.9914,0.05504373,6.4162576,389.8395822
12631,CL:C-040-2:2-4,2013,692.8998678,0.0098075,15,11531.35489,0.01150413,24.68301288,120.2024469,0,0,NA,0,0,NA,1000,5753.711267,0.08143965,9,47806.34967,0.047693483,16.9537173,61.27500404,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,21,12916.89483,0.012886399,21.2734825,73.63284604,0,0,NA,1750.696877,0.001746564,23,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,41,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,46974.32409,0.046863422,6,382.6048374
12635,CL:C-040-3:1-1,2013,1239.476488,0.017543899,15,8898.922158,0.008877913,15,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,11,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,12,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,9,57647.3458,0.057511245,9,132.1765296
12638,CL:C-040-3:1-2,2013,0,0,102.5066681,12675.2156,0.012645291,19.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,11,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,12,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,9,313.6957007
12641,CL:C-040-3:1-3,2013,0,0,102.5066681,14629.06288,0.014594525,21.4837377,233.3213751,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,608.174305,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,357.6211471,0.000356777,12,546.2525235,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,4670.783503,0.004659756,9,509.0301886
