,SS,YEAR,NEAR.DIST.conventional.seismic,NEAR.DIST.unimproved.road,NEAR.DIST.pipeline,NEAR.DIST.harvest,MEANAGE.565.harvest
4136,CL:R-040-1:1,1996,324.5584573,1000,1000,90.18603934,1
4137,CL:R-040-1:1,1997,324.5584573,1000,1000,90.18603934,2
4138,CL:R-040-1:1,1998,324.5584573,1000,1000,90.18603934,3
4139,CL:R-040-1:1,1999,324.5584573,1000,1000,90.18603934,4
4160,CL:R-040-1:3,2000,306.6822245,1000,1000,122.6939566,5
4161,CL:R-040-1:3,2001,306.6822245,1000,1000,122.6939566,6
4162,CL:R-040-1:3,2002,306.6822245,1000,1000,122.6939566,7
4163,CL:R-040-1:3,2003,306.6822245,1000,1000,122.6939566,8
4164,CL:R-040-1:3,2005,306.6822245,1000,1000,122.6939566,10
4165,CL:R-040-1:3,2006,306.6822245,1000,1000,122.6939566,11
4166,CL:R-040-1:3,2007,306.6822245,1000,1000,122.6939566,12
4167,CL:R-040-1:3,2008,306.6822245,1000,1000,122.6939566,13
4168,CL:R-040-1:3,2009,306.6822245,1000,1000,122.6939566,14
4169,CL:R-040-1:3,2010,306.6822245,1000,1000,122.6939566,15
4170,CL:R-040-1:3,2011,306.6822245,1000,1000,122.6939566,16
4171,CL:R-040-1:3,2012,306.6822245,1000,1000,122.6939566,13.55472065
4172,CL:R-040-1:3,2014,306.6822245,1000,1000,122.6939566,15.55472065
4173,CL:R-040-1:3,1993,306.6822245,1000,1000,1000,102.5066681
4174,CL:R-040-1:3,1994,306.6822245,1000,1000,1000,102.5066681
4175,CL:R-040-1:3,1995,306.6822245,1000,1000,1000,102.5066681
4176,CL:R-040-1:3,1996,306.6822245,1000,1000,122.6939566,1
4177,CL:R-040-1:3,1997,306.6822245,1000,1000,122.6939566,2
4178,CL:R-040-1:3,1998,306.6822245,1000,1000,122.6939566,3
4179,CL:R-040-1:3,1999,306.6822245,1000,1000,122.6939566,4
4200,CL:R-040-1:5,2000,193.3604564,1000,1000,112.2742861,5
4201,CL:R-040-1:5,2001,193.3604564,1000,1000,112.2742861,6
4202,CL:R-040-1:5,2002,27.92221002,1000,1000,112.2742861,7
4203,CL:R-040-1:5,2003,27.92221002,1000,1000,112.2742861,8
4204,CL:R-040-1:5,2005,27.92221002,1000,1000,112.2742861,10
4205,CL:R-040-1:5,2006,27.92221002,1000,1000,112.2742861,11
4206,CL:R-040-1:5,2007,27.92221002,1000,1000,112.2742861,12
4207,CL:R-040-1:5,2008,27.92221002,1000,1000,112.2742861,13
4208,CL:R-040-1:5,2009,27.92221002,1000,1000,112.2742861,14
4209,CL:R-040-1:5,2010,27.92221002,1000,1000,112.2742861,15
4210,CL:R-040-1:5,2011,27.92221002,1000,1000,112.2742861,16
4211,CL:R-040-1:5,2012,27.92221002,1000,1000,112.2742861,16.64095555
4212,CL:R-040-1:5,2014,27.92221002,1000,1000,112.2742861,18.64095555
4213,CL:R-040-1:5,1993,193.3604564,1000,1000,1000,102.5066681
4214,CL:R-040-1:5,1994,193.3604564,1000,1000,1000,102.5066681
4215,CL:R-040-1:5,1995,193.3604564,1000,1000,1000,102.5066681
4216,CL:R-040-1:5,1996,193.3604564,1000,1000,112.2742861,1
4217,CL:R-040-1:5,1997,193.3604564,1000,1000,112.2742861,2
4218,CL:R-040-1:5,1998,193.3604564,1000,1000,112.2742861,3
4219,CL:R-040-1:5,1999,193.3604564,1000,1000,112.2742861,4
4240,CL:R-040-1:7,2000,201.1646257,1000,1000,113.6815765,5
4241,CL:R-040-1:7,2001,201.1646257,1000,1000,113.6815765,6
4242,CL:R-040-1:7,2002,201.1646257,1000,1000,113.6815765,7
4243,CL:R-040-1:7,2003,201.1646257,1000,1000,113.6815765,8
4244,CL:R-040-1:7,2005,201.1646257,1000,1000,113.6815765,10
4245,CL:R-040-1:7,2006,201.1646257,1000,1000,113.6815765,11
4246,CL:R-040-1:7,2007,201.1646257,1000,1000,113.6815765,12
4247,CL:R-040-1:7,2008,201.1646257,1000,1000,113.6815765,13
4248,CL:R-040-1:7,2009,201.1646257,1000,1000,113.6815765,14
4249,CL:R-040-1:7,2010,201.1646257,1000,1000,113.6815765,15
4250,CL:R-040-1:7,2011,201.1646257,1000,1000,113.6815765,16
4251,CL:R-040-1:7,2012,201.1646257,1000,1000,113.6815765,17
4252,CL:R-040-1:7,2014,201.1646257,1000,1000,113.6815765,19
4253,CL:R-040-1:7,1993,201.1646257,1000,1000,1000,102.5066681
4254,CL:R-040-1:7,1994,201.1646257,1000,1000,1000,102.5066681
4255,CL:R-040-1:7,1995,201.1646257,1000,1000,1000,102.5066681
4256,CL:R-040-1:7,1996,201.1646257,1000,1000,113.6815765,1
4257,CL:R-040-1:7,1997,201.1646257,1000,1000,113.6815765,2
4258,CL:R-040-1:7,1998,201.1646257,1000,1000,113.6815765,3
4259,CL:R-040-1:7,1999,201.1646257,1000,1000,113.6815765,4
4280,CL:R-040-2:1,2000,443.4653483,217.9930751,1000,55.95981084,6
4281,CL:R-040-2:1,2001,443.4653483,217.9930751,1000,55.95981084,7
4282,CL:R-040-2:1,2002,229.8600985,217.9930751,1000,55.95981084,8
4283,CL:R-040-2:1,2003,229.8600985,217.9930751,1000,55.95981084,9
4284,CL:R-040-2:1,2005,229.8600985,217.9930751,1000,55.95981084,11
4285,CL:R-040-2:1,2006,229.8600985,217.9930751,1000,55.95981084,12
4286,CL:R-040-2:1,2007,229.8600985,217.9930751,1000,55.95981084,13
4287,CL:R-040-2:1,2008,229.8600985,217.9930751,1000,55.95981084,14
4288,CL:R-040-2:1,2009,229.8600985,217.9930751,1000,55.95981084,15
4289,CL:R-040-2:1,2010,229.8600985,217.9930751,1000,55.95981084,16
4290,CL:R-040-2:1,2011,229.8600985,217.9930751,1000,55.95981084,17
4291,CL:R-040-2:1,2012,229.8600985,217.9930751,1000,55.95981084,18
4292,CL:R-040-2:1,2014,229.8600985,217.9930751,1000,55.95981084,20
4293,CL:R-040-2:1,1993,923.8829724,217.9930751,1000,1000,102.5066681
4294,CL:R-040-2:1,1994,923.8829724,217.9930751,1000,1000,102.5066681
4295,CL:R-040-2:1,1995,923.8829724,217.9930751,1000,55.95981084,1
4296,CL:R-040-2:1,1996,923.8829724,217.9930751,1000,55.95981084,2
4297,CL:R-040-2:1,1997,923.8829724,217.9930751,1000,55.95981084,3
4298,CL:R-040-2:1,1998,923.8829724,217.9930751,1000,55.95981084,4
4299,CL:R-040-2:1,1999,443.4653483,217.9930751,1000,55.95981084,5
4320,CL:R-040-2:3,2000,530.5873569,535.8064532,1000,268.5953872,6
4321,CL:R-040-2:3,2001,530.5873569,535.8064532,1000,268.5953872,7
4322,CL:R-040-2:3,2002,80.77176648,535.8064532,1000,268.5953872,8
4323,CL:R-040-2:3,2003,80.77176648,535.8064532,1000,268.5953872,9
4324,CL:R-040-2:3,2005,80.77176648,535.8064532,1000,268.5953872,11
4325,CL:R-040-2:3,2006,80.77176648,535.8064532,1000,268.5953872,12
4326,CL:R-040-2:3,2007,80.77176648,535.8064532,1000,268.5953872,13
4327,CL:R-040-2:3,2008,80.77176648,535.8064532,1000,268.5953872,14
4328,CL:R-040-2:3,2009,80.77176648,535.8064532,1000,268.5953872,15
4329,CL:R-040-2:3,2010,80.77176648,535.8064532,1000,268.5953872,16
4330,CL:R-040-2:3,2011,80.77176648,535.8064532,1000,268.5953872,17
4331,CL:R-040-2:3,2012,80.77176648,535.8064532,1000,268.5953872,18
4332,CL:R-040-2:3,2014,80.77176648,535.8064532,1000,268.5953872,20
4333,CL:R-040-2:3,1993,732.5575654,535.8064532,1000,1000,102.5066681
4334,CL:R-040-2:3,1994,732.5575654,535.8064532,1000,1000,102.5066681
4335,CL:R-040-2:3,1995,732.5575654,535.8064532,1000,268.5953872,1
4336,CL:R-040-2:3,1996,732.5575654,535.8064532,1000,268.5953872,2
4337,CL:R-040-2:3,1997,732.5575654,535.8064532,1000,268.5953872,3
4338,CL:R-040-2:3,1998,732.5575654,535.8064532,1000,268.5953872,4
4339,CL:R-040-2:3,1999,530.5873569,535.8064532,1000,268.5953872,5
4360,CL:R-040-2:5,2000,423.0369516,858.263111,1000,160.3199468,6
4361,CL:R-040-2:5,2001,423.0369516,858.263111,1000,160.3199468,7
4362,CL:R-040-2:5,2002,40.89984273,858.263111,1000,160.3199468,8
4363,CL:R-040-2:5,2003,40.89984273,858.263111,1000,160.3199468,9
4364,CL:R-040-2:5,2005,40.89984273,858.263111,1000,160.3199468,11
4365,CL:R-040-2:5,2006,40.89984273,858.263111,1000,160.3199468,12
4366,CL:R-040-2:5,2007,40.89984273,858.263111,1000,160.3199468,13
4367,CL:R-040-2:5,2008,40.89984273,858.263111,1000,160.3199468,14
4368,CL:R-040-2:5,2009,40.89984273,858.263111,1000,160.3199468,15
4369,CL:R-040-2:5,2010,40.89984273,858.263111,1000,160.3199468,16
4370,CL:R-040-2:5,2011,40.89984273,858.263111,1000,160.3199468,17
4371,CL:R-040-2:5,2012,40.89984273,858.263111,1000,160.3199468,18
4372,CL:R-040-2:5,2014,40.89984273,858.263111,1000,160.3199468,20
4373,CL:R-040-2:5,1993,733.7937058,858.263111,1000,1000,102.5066681
4374,CL:R-040-2:5,1994,733.7937058,858.263111,1000,1000,102.5066681
4375,CL:R-040-2:5,1995,733.7937058,858.263111,1000,160.3199468,1
4376,CL:R-040-2:5,1996,733.7937058,858.263111,1000,160.3199468,2
4377,CL:R-040-2:5,1997,733.7937058,858.263111,1000,160.3199468,3
4378,CL:R-040-2:5,1998,733.7937058,858.263111,1000,160.3199468,4
4379,CL:R-040-2:5,1999,423.0369516,858.263111,1000,160.3199468,5
4400,CL:R-040-2:7,2000,356.1793378,544.6276833,1000,133.909349,6
4401,CL:R-040-2:7,2001,356.1793378,544.6276833,1000,133.909349,7
4402,CL:R-040-2:7,2002,90.98670856,544.6276833,1000,133.909349,8
4403,CL:R-040-2:7,2003,90.98670856,544.6276833,1000,133.909349,9
4404,CL:R-040-2:7,2005,90.98670856,544.6276833,1000,133.909349,11
4405,CL:R-040-2:7,2006,90.98670856,544.6276833,1000,133.909349,12
4406,CL:R-040-2:7,2007,90.98670856,544.6276833,1000,133.909349,13
4407,CL:R-040-2:7,2008,90.98670856,544.6276833,1000,133.909349,14
4408,CL:R-040-2:7,2009,90.98670856,544.6276833,1000,133.909349,15
4409,CL:R-040-2:7,2010,90.98670856,544.6276833,1000,133.909349,16
4410,CL:R-040-2:7,2011,90.98670856,544.6276833,1000,133.909349,17
4411,CL:R-040-2:7,2012,90.98670856,544.6276833,1000,133.909349,18
4412,CL:R-040-2:7,2014,90.98670856,544.6276833,1000,133.909349,20
4413,CL:R-040-2:7,1993,943.6345161,544.6276833,1000,1000,102.5066681
4414,CL:R-040-2:7,1994,943.6345161,544.6276833,1000,1000,102.5066681
4415,CL:R-040-2:7,1995,943.6345161,544.6276833,1000,133.909349,1
4416,CL:R-040-2:7,1996,943.6345161,544.6276833,1000,133.909349,2
4417,CL:R-040-2:7,1997,943.6345161,544.6276833,1000,133.909349,3
4418,CL:R-040-2:7,1998,943.6345161,544.6276833,1000,133.909349,4
4419,CL:R-040-2:7,1999,356.1793378,544.6276833,1000,133.909349,5
4440,CL:R-040-3:1,2000,47.30774941,1000,1000,181.2849487,6
4441,CL:R-040-3:1,2001,47.30774941,1000,1000,181.2849487,7
4442,CL:R-040-3:1,2002,47.30774941,1000,1000,181.2849487,8
4443,CL:R-040-3:1,2003,47.30774941,1000,1000,181.2849487,9
4444,CL:R-040-3:1,2005,47.30774941,1000,1000,181.2849487,11
4445,CL:R-040-3:1,2006,47.30774941,1000,1000,181.2849487,12
4446,CL:R-040-3:1,2007,47.30774941,1000,1000,181.2849487,13
4447,CL:R-040-3:1,2008,47.30774941,1000,1000,181.2849487,14
4448,CL:R-040-3:1,2009,47.30774941,1000,1000,181.2849487,15
4449,CL:R-040-3:1,2010,47.30774941,1000,1000,181.2849487,16
4450,CL:R-040-3:1,2011,47.30774941,1000,1000,181.2849487,17
4451,CL:R-040-3:1,2012,47.30774941,1000,1000,181.2849487,18
4452,CL:R-040-3:1,2014,47.30774941,1000,1000,181.2849487,20
4453,CL:R-040-3:1,1993,47.30774941,1000,1000,1000,102.5066681
4454,CL:R-040-3:1,1994,47.30774941,1000,1000,1000,102.5066681
4455,CL:R-040-3:1,1995,47.30774941,1000,1000,181.2849487,1
4456,CL:R-040-3:1,1996,47.30774941,1000,1000,181.2849487,2
4457,CL:R-040-3:1,1997,47.30774941,1000,1000,181.2849487,3
4458,CL:R-040-3:1,1998,47.30774941,1000,1000,181.2849487,4
4459,CL:R-040-3:1,1999,47.30774941,1000,1000,181.2849487,5
4480,CL:R-040-3:3,2000,64.64119991,1000,1000,160.6768196,6
4481,CL:R-040-3:3,2001,64.64119991,1000,1000,160.6768196,7
4482,CL:R-040-3:3,2002,64.64119991,1000,1000,160.6768196,8
4483,CL:R-040-3:3,2003,64.64119991,1000,1000,160.6768196,9
4484,CL:R-040-3:3,2005,64.64119991,1000,1000,160.6768196,10.7790895
4485,CL:R-040-3:3,2006,64.64119991,1000,1000,160.6768196,11.7790895
4486,CL:R-040-3:3,2007,64.64119991,1000,1000,160.6768196,12.7790895
4487,CL:R-040-3:3,2008,64.64119991,1000,1000,160.6768196,13.7790895
4488,CL:R-040-3:3,2009,64.64119991,1000,1000,160.6768196,14.7790895
4489,CL:R-040-3:3,2010,64.64119991,1000,1000,160.6768196,15.7790895
4490,CL:R-040-3:3,2011,64.64119991,1000,1000,160.6768196,16.7790895
4491,CL:R-040-3:3,2012,64.64119991,1000,1000,160.6768196,17.7790895
4492,CL:R-040-3:3,2014,64.64119991,1000,1000,160.6768196,19.7790895
4493,CL:R-040-3:3,1993,64.64119991,1000,1000,1000,102.5066681
4494,CL:R-040-3:3,1994,64.64119991,1000,1000,1000,102.5066681
4495,CL:R-040-3:3,1995,64.64119991,1000,1000,160.6768196,1
4496,CL:R-040-3:3,1996,64.64119991,1000,1000,160.6768196,2
4497,CL:R-040-3:3,1997,64.64119991,1000,1000,160.6768196,3
4498,CL:R-040-3:3,1998,64.64119991,1000,1000,160.6768196,4
4499,CL:R-040-3:3,1999,64.64119991,1000,1000,160.6768196,5
4520,CL:R-040-3:5,2000,276.291216,1000,1000,0,6
4521,CL:R-040-3:5,2001,276.291216,1000,1000,0,7
4522,CL:R-040-3:5,2002,276.291216,1000,1000,0,8
4523,CL:R-040-3:5,2003,276.291216,1000,1000,0,9
4524,CL:R-040-3:5,2005,276.291216,1000,1000,0,10.776552
4525,CL:R-040-3:5,2006,276.291216,1000,1000,0,11.776552
4526,CL:R-040-3:5,2007,276.291216,1000,1000,0,12.776552
4527,CL:R-040-3:5,2008,276.291216,1000,1000,0,13.776552
4528,CL:R-040-3:5,2009,276.291216,1000,1000,0,14.776552
4529,CL:R-040-3:5,2010,276.291216,1000,1000,0,15.776552
4530,CL:R-040-3:5,2011,276.291216,1000,1000,0,16.776552
4531,CL:R-040-3:5,2012,276.291216,1000,1000,0,17.776552
4532,CL:R-040-3:5,2014,276.291216,1000,1000,0,19.776552
4533,CL:R-040-3:5,1993,276.291216,1000,1000,1000,102.5066681
4534,CL:R-040-3:5,1994,276.291216,1000,1000,1000,102.5066681
4535,CL:R-040-3:5,1995,276.291216,1000,1000,0,1
4536,CL:R-040-3:5,1996,276.291216,1000,1000,0,2
4537,CL:R-040-3:5,1997,276.291216,1000,1000,0,3
4538,CL:R-040-3:5,1998,276.291216,1000,1000,0,4
4539,CL:R-040-3:5,1999,276.291216,1000,1000,0,5
4560,CL:R-040-3:7,2000,250.367728,1000,1000,197.0270962,6
4561,CL:R-040-3:7,2001,250.367728,1000,1000,197.0270962,7
4562,CL:R-040-3:7,2002,250.367728,1000,1000,197.0270962,8
4563,CL:R-040-3:7,2003,250.367728,1000,1000,197.0270962,9
4564,CL:R-040-3:7,2005,250.367728,1000,1000,197.0270962,11
4565,CL:R-040-3:7,2006,250.367728,1000,1000,197.0270962,12
4566,CL:R-040-3:7,2007,250.367728,1000,1000,197.0270962,13
4567,CL:R-040-3:7,2008,250.367728,1000,1000,197.0270962,14
4568,CL:R-040-3:7,2009,250.367728,1000,1000,197.0270962,15
4569,CL:R-040-3:7,2010,250.367728,1000,1000,197.0270962,16
4570,CL:R-040-3:7,2011,250.367728,1000,1000,197.0270962,17
4571,CL:R-040-3:7,2012,250.367728,1000,1000,197.0270962,18
4572,CL:R-040-3:7,2014,250.367728,1000,1000,197.0270962,20
4573,CL:R-040-3:7,1993,250.367728,1000,1000,1000,102.5066681
4574,CL:R-040-3:7,1994,250.367728,1000,1000,1000,102.5066681
4575,CL:R-040-3:7,1995,250.367728,1000,1000,197.0270962,1
4576,CL:R-040-3:7,1996,250.367728,1000,1000,197.0270962,2
4577,CL:R-040-3:7,1997,250.367728,1000,1000,197.0270962,3
4578,CL:R-040-3:7,1998,250.367728,1000,1000,197.0270962,4
4579,CL:R-040-3:7,1999,250.367728,1000,1000,197.0270962,5
4600,CL:C-001-1:1,2015,21.50240764,1000,1000,413.9208939,20
4601,CL:C-001-1:1,2016,21.50240764,1000,1000,413.9208939,21
4602,CL:C-001-1:1,2017,21.50240764,1000,1000,413.9208939,22
4603,CL:C-001-1:1,2018,21.50240764,1000,1000,413.9208939,23
4604,CL:C-001-2:1,2015,230.3361127,374.9635172,184.8510548,221.6729994,9.854121014
4605,CL:C-001-2:1,2016,230.3361127,374.9635172,184.8510548,221.6729994,10.85412101
4606,CL:C-001-2:1,2017,230.3361127,374.9635172,184.8510548,221.6729994,11.85412101
4607,CL:C-001-2:1,2018,230.3361127,374.9635172,184.8510548,221.6729994,12.85412101
4608,CL:C-001-3:1,2015,16.19493746,1000,1000,260.2742359,2
4609,CL:C-001-3:1,2016,16.19493746,1000,1000,260.2742359,3
4610,CL:C-001-3:1,2017,16.19493746,1000,1000,260.2742359,4
4611,CL:C-001-3:1,2018,16.19493746,1000,1000,260.2742359,5
4612,CL:C-010-1:1,2015,48.45534684,1000,1000,655.3331768,102.5066681
4613,CL:C-010-1:1,2016,48.45534684,1000,1000,655.3331768,102.5066681
4614,CL:C-010-1:1,2017,48.45534684,1000,1000,655.3331768,102.5066681
4615,CL:C-010-1:1,2018,48.45534684,1000,1000,655.3331768,102.5066681
4620,CL:C-010-2:1,2015,496.8178789,327.6058207,1000,522.4389248,21
4621,CL:C-010-2:1,2016,496.8178789,327.6058207,1000,256.0637396,1.286667429
4622,CL:C-010-2:1,2017,496.8178789,327.6058207,1000,256.0637396,2.286667429
4623,CL:C-010-2:1,2018,496.8178789,327.6058207,1000,256.0637396,3.286667429
4628,CL:C-010-3:1,2015,99.40223875,1000,1000,49.92333601,2.076131561
4629,CL:C-010-3:1,2016,99.40223875,1000,1000,49.92333601,3.076131561
4630,CL:C-010-3:1,2017,99.40223875,1000,1000,49.92333601,4.076131561
4631,CL:C-010-3:1,2018,99.40223875,1000,1000,49.92333601,5.076131561
4636,CL:C-040-1:1-1,2015,219.4966218,1000,1000,739.3595744,102.5066681
4637,CL:C-040-1:1-1,2016,219.4966218,1000,1000,739.3595744,102.5066681
4638,CL:C-040-1:1-1,2017,219.4966218,1000,1000,739.3595744,102.5066681
4639,CL:C-040-1:1-1,2018,219.4966218,1000,1000,739.3595744,102.5066681
4644,CL:C-040-1:1-3,2015,217.6609743,771.0778465,1000,618.8182818,102.5066681
4645,CL:C-040-1:1-3,2016,217.6609743,771.0778465,1000,618.8182818,102.5066681
4646,CL:C-040-1:1-3,2017,217.6609743,771.0778465,1000,618.8182818,102.5066681
4647,CL:C-040-1:1-3,2018,217.6609743,771.0778465,1000,618.8182818,102.5066681
4652,CL:C-040-1:2-1,2015,325.4510912,1000,1000,921.1176842,102.5066681
4653,CL:C-040-1:2-1,2016,325.4510912,1000,1000,921.1176842,102.5066681
4654,CL:C-040-1:2-1,2017,325.4510912,1000,1000,921.1176842,102.5066681
4655,CL:C-040-1:2-1,2018,325.4510912,1000,1000,921.1176842,102.5066681
4660,CL:C-040-1:2-3,2015,348.6529367,775.21734,1000,615.4776823,102.5066681
4661,CL:C-040-1:2-3,2016,348.6529367,775.21734,1000,615.4776823,102.5066681
4662,CL:C-040-1:2-3,2017,348.6529367,775.21734,1000,615.4776823,102.5066681
4663,CL:C-040-1:2-3,2018,348.6529367,775.21734,1000,615.4776823,102.5066681
4668,CL:C-040-2:1-1,2015,201.9071477,673.0334989,1000,109.9704176,19.14420726
4669,CL:C-040-2:1-1,2016,201.9071477,673.0334989,1000,109.9704176,20.14420726
4670,CL:C-040-2:1-1,2017,201.9071477,673.0334989,1000,109.9704176,21.14420726
4671,CL:C-040-2:1-1,2018,201.9071477,673.0334989,1000,109.9704176,22.14420726
4676,CL:C-040-2:1-3,2015,191.3271052,273.6688955,1000,508.2925326,21
4677,CL:C-040-2:1-3,2016,191.3271052,273.6688955,1000,508.2925326,22
4678,CL:C-040-2:1-3,2017,191.3271052,273.6688955,1000,508.2925326,23
4679,CL:C-040-2:1-3,2018,191.3271052,273.6688955,1000,508.2925326,24
4684,CL:C-040-2:2-1,2015,400.9953243,640.5234903,534.0562973,153.3538393,17.51888971
4685,CL:C-040-2:2-1,2016,400.9953243,640.5234903,534.0562973,153.3538393,18.51888971
4686,CL:C-040-2:2-1,2017,400.9953243,640.5234903,534.0562973,153.3538393,19.51888971
4687,CL:C-040-2:2-1,2018,400.9953243,640.5234903,534.0562973,153.3538393,20.51888971
4692,CL:C-040-2:2-3,2015,303.616155,273.7586102,1000,389.8390305,8.351429139
4693,CL:C-040-2:2-3,2016,303.616155,273.7586102,1000,389.8390305,9.351429139
4694,CL:C-040-2:2-3,2017,303.616155,273.7586102,1000,389.8390305,10.35142914
4695,CL:C-040-2:2-3,2018,303.616155,273.7586102,1000,389.8390305,11.35142914
4700,CL:C-040-3:1-1,2015,96.62934732,1000,260.1197305,132.1777251,11
4701,CL:C-040-3:1-1,2016,96.62934732,1000,260.1197305,132.1777251,12
4702,CL:C-040-3:1-1,2017,96.62934732,1000,260.1197305,132.1777251,13
4703,CL:C-040-3:1-1,2018,96.62934732,1000,260.1197305,132.1777251,14
4708,CL:C-040-3:1-3,2015,233.3241966,1000,608.175201,370.6746173,2.449790068
4709,CL:C-040-3:1-3,2016,233.3241966,1000,608.175201,370.6746173,3.449790068
4710,CL:C-040-3:1-3,2017,233.3241966,1000,608.175201,370.6746173,4.449790068
4711,CL:C-040-3:1-3,2018,233.3241966,1000,608.175201,370.6746173,5.449790068
4716,CL:C-040-3:2-1,2015,47.92751203,947.8185469,392.6238497,295.3927567,11
4717,CL:C-040-3:2-1,2016,47.92751203,947.8185469,392.6238497,295.3927567,8.081734554
4718,CL:C-040-3:2-1,2017,47.92751203,947.8185469,392.6238497,295.3927567,9.081734554
4719,CL:C-040-3:2-1,2018,47.92751203,947.8185469,392.6238497,295.3927567,10.08173455
4724,CL:C-040-3:2-3,2015,284.0088412,1000,706.1526173,439.8461313,2
4725,CL:C-040-3:2-3,2016,284.0088412,1000,706.1526173,439.8461313,3
4726,CL:C-040-3:2-3,2017,284.0088412,1000,706.1526173,439.8461313,4
4727,CL:C-040-3:2-3,2018,284.0088412,1000,706.1526173,439.8461313,5
4732,CL:C-100-1:1-1,2015,56.83439875,44.66340007,1000,344.5092528,21
4733,CL:C-100-1:1-1,2016,56.83439875,44.66340007,1000,86.49519638,11.77990972
4734,CL:C-100-1:1-1,2017,56.83439875,44.66340007,1000,86.49519638,12.77990972
4735,CL:C-100-1:1-1,2018,56.83439875,44.66340007,1000,86.49519638,13.77990972
4740,CL:C-100-1:1-3,2015,85.57534798,345.1905901,1000,308.1111452,21
4741,CL:C-100-1:1-3,2016,85.57534798,345.1905901,1000,308.1111452,20.2087682
4742,CL:C-100-1:1-3,2017,85.57534798,345.1905901,1000,308.1111452,21.2087682
4743,CL:C-100-1:1-3,2018,85.57534798,345.1905901,1000,308.1111452,22.2087682
4748,CL:C-100-1:1-5,2015,22.71517284,745.0074607,1000,208.8890495,21.97682977
4749,CL:C-100-1:1-5,2016,22.71517284,745.0074607,1000,208.8890495,22.97682977
4750,CL:C-100-1:1-5,2017,22.71517284,745.0074607,1000,208.8890495,23.97682977
4751,CL:C-100-1:1-5,2018,22.71517284,745.0074607,1000,208.8890495,24.97682977
4756,CL:C-100-1:2-2,2015,225.6838453,146.3864857,1000,490.7343855,21
4757,CL:C-100-1:2-2,2016,225.6838453,146.3864857,1000,166.0795868,3.884168853
4758,CL:C-100-1:2-2,2017,225.6838453,146.3864857,1000,166.0795868,4.884168853
4759,CL:C-100-1:2-2,2018,225.6838453,146.3864857,1000,166.0795868,5.884168853
4764,CL:C-100-1:2-4,2015,113.0284464,546.6910554,1000,466.9689374,21.6935092
4765,CL:C-100-1:2-4,2016,113.0284464,546.6910554,1000,466.9689374,22.19687228
4766,CL:C-100-1:2-4,2017,113.0284464,546.6910554,1000,466.9689374,23.19687228
4767,CL:C-100-1:2-4,2018,113.0284464,546.6910554,1000,466.9689374,24.19687228
4772,CL:C-100-1:3-1,2015,338.0788804,91.84393356,1000,731.9217752,102.5066681
4773,CL:C-100-1:3-1,2016,338.0788804,91.84393356,1000,114.1927372,1
4774,CL:C-100-1:3-1,2017,338.0788804,91.84393356,1000,114.1927372,2
4775,CL:C-100-1:3-1,2018,338.0788804,91.84393356,1000,114.1927372,3
4780,CL:C-100-1:3-3,2015,127.041417,297.4479416,1000,686.2784172,102.5066681
4781,CL:C-100-1:3-3,2016,127.041417,297.4479416,1000,311.8590011,1
4782,CL:C-100-1:3-3,2017,127.041417,297.4479416,1000,311.8590011,2
4783,CL:C-100-1:3-3,2018,127.041417,297.4479416,1000,311.8590011,3
4788,CL:C-100-1:3-5,2015,65.93084952,697.7393434,1000,338.6178648,33
4789,CL:C-100-1:3-5,2016,65.93084952,697.7393434,1000,338.6178648,28.66016304
4790,CL:C-100-1:3-5,2017,65.93084952,697.7393434,1000,338.6178648,29.66016304
4791,CL:C-100-1:3-5,2018,65.93084952,697.7393434,1000,338.6178648,30.66016304
4796,CL:C-100-1:4-2,2015,272.0695784,149.5698378,1000,795.5358795,102.5066681
4797,CL:C-100-1:4-2,2016,272.0695784,149.5698378,1000,88.04592075,1
4798,CL:C-100-1:4-2,2017,272.0695784,149.5698378,1000,88.04592075,2
4799,CL:C-100-1:4-2,2018,272.0695784,149.5698378,1000,88.04592075,3
4804,CL:C-100-1:4-4,2015,121.1348376,548.8631144,1000,396.9442705,33
4805,CL:C-100-1:4-4,2016,121.1348376,548.8631144,1000,207.998403,12.35620127
4806,CL:C-100-1:4-4,2017,121.1348376,548.8631144,1000,207.998403,13.35620127
4807,CL:C-100-1:4-4,2018,121.1348376,548.8631144,1000,207.998403,14.35620127
4812,CL:C-100-2:1-1,2015,292.3554642,119.4418297,1000,885.6122739,102.5066681
4813,CL:C-100-2:1-1,2016,292.3554642,119.4418297,1000,332.0075708,1
4814,CL:C-100-2:1-1,2017,292.3554642,119.4418297,1000,332.0075708,2
4815,CL:C-100-2:1-1,2018,292.3554642,119.4418297,1000,332.0075708,3
4820,CL:C-100-2:1-3,2015,11.91894904,512.8621779,1000,499.3731472,33
4821,CL:C-100-2:1-3,2016,11.91894904,512.8621779,1000,308.5157933,4.105388493
4822,CL:C-100-2:1-3,2017,11.91894904,512.8621779,1000,308.5157933,5.105388493
4823,CL:C-100-2:1-3,2018,11.91894904,512.8621779,1000,308.5157933,6.105388493
4828,CL:C-100-2:2-1,2015,225.7341363,120.3947369,1000,877.1238376,102.5066681
4829,CL:C-100-2:2-1,2016,225.7341363,120.3947369,1000,517.9626979,1
4830,CL:C-100-2:2-1,2017,225.7341363,120.3947369,1000,517.9626979,2
4831,CL:C-100-2:2-1,2018,225.7341363,120.3947369,1000,517.9626979,3
