,SS,YEAR,NEAR.DIST.conventional.seismic,NEAR.DIST.unimproved.road,NEAR.DIST.harvest,NEAR.DIST.pipeline,MEANAGE.565.harvest,treatment,harvest_interaction
511,CL:C-040-3:1-1,2011,0.096629632,1,0.13217653,0.24888039,0.059109417,control,0.007812878
512,CL:C-040-3:1-1,2012,0.096629632,1,0.13217653,0.24888039,0.068960987,control,0.009115024
513,CL:C-040-3:1-1,2014,0.096629632,1,0.13217653,0.24888039,0.088664126,control,0.011719316
514,CL:C-040-3:1-1,1993,0.683733825,1,0.912779537,1,1,control,0.912779537
515,CL:C-040-3:1-1,1994,0.683733825,1,0.912779537,1,1,control,0.912779537
516,CL:C-040-3:1-1,1995,0.683733825,1,0.912779537,1,1,control,0.912779537
517,CL:C-040-3:1-1,1996,0.683733825,1,0.912779537,1,1,control,0.912779537
518,CL:C-040-3:1-1,1997,0.683733825,1,0.912779537,1,1,control,0.912779537
519,CL:C-040-3:1-1,1998,0.683733825,1,0.912779537,1,1,control,0.912779537
520,CL:C-040-3:1-1,1999,0.096629632,1,0.912779537,1,1,control,0.912779537
541,CL:C-040-3:1-3,2000,0.233321375,1,1,1,1,control,1
542,CL:C-040-3:1-3,2001,0.233321375,1,1,1,1,control,1
543,CL:C-040-3:1-3,2002,0.233321375,1,1,1,1,control,1
544,CL:C-040-3:1-3,2003,0.233321375,1,1,0.602222718,1,control,1
545,CL:C-040-3:1-3,2005,0.233321375,1,0.509030189,0.602222718,0,control,0
546,CL:C-040-3:1-3,2006,0.233321375,1,0.509030189,0.602222718,0.00985157,control,0.005014746
547,CL:C-040-3:1-3,2007,0.233321375,1,0.509030189,0.602222718,0.019703139,control,0.010029493
548,CL:C-040-3:1-3,2008,0.233321375,1,0.509030189,0.602222718,0.029554709,control,0.015044239
549,CL:C-040-3:1-3,2009,0.233321375,1,0.509030189,0.602222718,0.039406278,control,0.020058985
550,CL:C-040-3:1-3,2010,0.233321375,1,0.509030189,0.602222718,0.049257848,control,0.025073732
551,CL:C-040-3:1-3,2011,0.233321375,1,0.509030189,0.602222718,0.059109417,control,0.030088478
552,CL:C-040-3:1-3,2012,0.233321375,1,0.509030189,0.602222718,0.068960987,control,0.035103224
553,CL:C-040-3:1-3,2014,0.233321375,1,0.370672441,0.602222718,0.003986527,control,0.001477696
554,CL:C-040-3:1-3,1993,0.283911015,1,1,1,1,control,1
555,CL:C-040-3:1-3,1994,0.283911015,1,1,1,1,control,1
556,CL:C-040-3:1-3,1995,0.283911015,1,1,1,1,control,1
557,CL:C-040-3:1-3,1996,0.283911015,1,1,1,1,control,1
558,CL:C-040-3:1-3,1997,0.283911015,1,1,1,1,control,1
559,CL:C-040-3:1-3,1998,0.283911015,1,1,1,1,control,1
560,CL:C-040-3:1-3,1999,0.233321375,1,1,1,1,control,1
581,CL:C-040-3:2-1,2000,0.047928492,0.945614531,0.993314574,1,1,control,0.993314574
582,CL:C-040-3:2-1,2001,0.047928492,0.945614531,0.993314574,1,1,control,0.993314574
583,CL:C-040-3:2-1,2002,0.047928492,0.945614531,0.993314574,1,1,control,0.993314574
584,CL:C-040-3:2-1,2003,0.047928492,0.945614531,0.993314574,0.383396029,1,control,0.993314574
585,CL:C-040-3:2-1,2005,0.047928492,0.945614531,0.295390274,0.383396029,0,control,0
586,CL:C-040-3:2-1,2006,0.047928492,0.945614531,0.295390274,0.383396029,0.00985157,control,0.002910058
587,CL:C-040-3:2-1,2007,0.047928492,0.945614531,0.295390274,0.383396029,0.019703139,control,0.005820116
588,CL:C-040-3:2-1,2008,0.047928492,0.945614531,0.295390274,0.383396029,0.029554709,control,0.008730173
589,CL:C-040-3:2-1,2009,0.047928492,0.945614531,0.295390274,0.383396029,0.039406278,control,0.011640231
590,CL:C-040-3:2-1,2010,0.047928492,0.945614531,0.295390274,0.383396029,0.049257848,control,0.014550289
591,CL:C-040-3:2-1,2011,0.047928492,0.945614531,0.295390274,0.383396029,0.059109417,control,0.017460347
592,CL:C-040-3:2-1,2012,0.047928492,0.945614531,0.295390274,0.383396029,0.068960987,control,0.020370405
593,CL:C-040-3:2-1,2014,0.047928492,0.945614531,0.295390274,0.383396029,0.088664126,control,0.02619052
594,CL:C-040-3:2-1,1993,0.683832925,1,0.993314574,0.927919549,1,control,0.993314574
595,CL:C-040-3:2-1,1994,0.683832925,0.945614531,0.993314574,1,1,control,0.993314574
596,CL:C-040-3:2-1,1995,0.683832925,0.945614531,0.993314574,1,1,control,0.993314574
597,CL:C-040-3:2-1,1996,0.683832925,0.945614531,0.993314574,1,1,control,0.993314574
598,CL:C-040-3:2-1,1997,0.683832925,0.945614531,0.993314574,1,1,control,0.993314574
599,CL:C-040-3:2-1,1998,0.683832925,0.945614531,0.993314574,1,1,control,0.993314574
600,CL:C-040-3:2-1,1999,0.047928492,0.945614531,0.993314574,1,1,control,0.993314574
621,CL:C-040-3:2-3,2000,0.284009241,1,1,1,1,control,1
622,CL:C-040-3:2-3,2001,0.284009241,1,1,1,1,control,1
623,CL:C-040-3:2-3,2002,0.284009241,1,1,1,1,control,1
624,CL:C-040-3:2-3,2003,0.284009241,1,1,0.701690559,1,control,1
625,CL:C-040-3:2-3,2005,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
626,CL:C-040-3:2-3,2006,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
627,CL:C-040-3:2-3,2007,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
628,CL:C-040-3:2-3,2008,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
629,CL:C-040-3:2-3,2009,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
630,CL:C-040-3:2-3,2010,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
631,CL:C-040-3:2-3,2011,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
632,CL:C-040-3:2-3,2012,0.284009241,1,0.577113133,0.701690559,1,control,0.577113133
633,CL:C-040-3:2-3,2014,0.284009241,1,0.439847114,0.701690559,0,control,0
634,CL:C-040-3:2-3,1993,0.284009241,1,1,1,1,control,1
635,CL:C-040-3:2-3,1994,0.284009241,1,1,1,1,control,1
636,CL:C-040-3:2-3,1995,0.284009241,1,1,1,1,control,1
637,CL:C-040-3:2-3,1996,0.284009241,1,1,1,1,control,1
638,CL:C-040-3:2-3,1997,0.284009241,1,1,1,1,control,1
639,CL:C-040-3:2-3,1998,0.284009241,1,1,1,1,control,1
640,CL:C-040-3:2-3,1999,0.284009241,1,1,1,1,control,1
661,CL:C-100-1:1-1,2000,0.056832626,0.004282573,0.344510743,0.70744292,0.049257848,control,0.016969858
662,CL:C-100-1:1-1,2001,0.056832626,0.004282573,0.344510743,0.70744292,0.059109417,control,0.020363829
663,CL:C-100-1:1-1,2002,0.056832626,0.004282573,0.344510743,0.70744292,0.068960987,control,0.023757801
664,CL:C-100-1:1-1,2003,0.056832626,0.004282573,0.344510743,0.70744292,0.078812556,control,0.027151772
665,CL:C-100-1:1-1,2005,0.056832626,0.004282573,0.344510743,0.039193829,0.098515695,control,0.033939715
666,CL:C-100-1:1-1,2006,0.056832626,0.004282573,0.344510743,0.039193829,0.108367265,control,0.037333687
667,CL:C-100-1:1-1,2007,0.056832626,0.004282573,0.344510743,0.039193829,0.118218835,control,0.040727659
668,CL:C-100-1:1-1,2008,0.056832626,0.004282573,0.344510743,0.039193829,0.128070404,control,0.04412163
669,CL:C-100-1:1-1,2009,0.056832626,0.004282573,0.344510743,0.039193829,0.137921974,control,0.047515602
670,CL:C-100-1:1-1,2010,0.056832626,0.004282573,0.344510743,0.039193829,0.147773543,control,0.050909573
671,CL:C-100-1:1-1,2011,0.056832626,0.004282573,0.344510743,0.039193829,0.157625113,control,0.054303545
672,CL:C-100-1:1-1,2012,0.056832626,0.004282573,0.344510743,0.039193829,0.167476682,control,0.057697516
673,CL:C-100-1:1-1,2014,0.056832626,0.004282573,0.344510743,0.039193829,0.187179821,control,0.064485459
674,CL:C-100-1:1-1,1993,0.353577176,0.004282573,1,1,1,control,1
675,CL:C-100-1:1-1,1994,0.353577176,0.004282573,1,1,1,control,1
676,CL:C-100-1:1-1,1995,0.353577176,0.004282573,0.344510743,1,0,control,0
677,CL:C-100-1:1-1,1996,0.353577176,0.004282573,0.344510743,1,0.00985157,control,0.003393972
678,CL:C-100-1:1-1,1997,0.353577176,0.004282573,0.344510743,1,0.019703139,control,0.006787943
679,CL:C-100-1:1-1,1998,0.353577176,0.004282573,0.344510743,0.70744292,0.029554709,control,0.010181915
680,CL:C-100-1:1-1,1999,0.056832626,0.004282573,0.344510743,0.70744292,0.039406278,control,0.013575886
701,CL:C-100-1:1-3,2000,0.085575348,0.317513041,0.308111145,0.816876163,0.049257848,control,0.015176892
702,CL:C-100-1:1-3,2001,0.085575348,0.317513041,0.308111145,0.816876163,0.059109417,control,0.01821227
703,CL:C-100-1:1-3,2002,0.085575348,0.317513041,0.308111145,0.816876163,0.068960987,control,0.021247649
704,CL:C-100-1:1-3,2003,0.085575348,0.317513041,0.308111145,0.816876163,0.078812556,control,0.024283027
705,CL:C-100-1:1-3,2005,0.085575348,0.317513041,0.308111145,1,0.098515695,control,0.030353784
706,CL:C-100-1:1-3,2006,0.085575348,0.317513041,0.308111145,1,0.108367265,control,0.033389162
707,CL:C-100-1:1-3,2007,0.085575348,0.317513041,0.308111145,1,0.118218835,control,0.03642454
708,CL:C-100-1:1-3,2008,0.085575348,0.317513041,0.308111145,1,0.128070404,control,0.039459919
709,CL:C-100-1:1-3,2009,0.085575348,0.317513041,0.308111145,1,0.137921974,control,0.042495297
710,CL:C-100-1:1-3,2010,0.085575348,0.317513041,0.308111145,1,0.147773543,control,0.045530676
711,CL:C-100-1:1-3,2011,0.085575348,0.317513041,0.308111145,1,0.157625113,control,0.048566054
712,CL:C-100-1:1-3,2012,0.085575348,0.317513041,0.308111145,1,0.167476682,control,0.051601432
713,CL:C-100-1:1-3,2014,0.085575348,0.317513041,0.308111145,1,0.187179821,control,0.057672189
714,CL:C-100-1:1-3,1993,0.085575348,0.317513041,0.715123665,1,1,control,0.715123665
715,CL:C-100-1:1-3,1994,0.085575348,0.317513041,0.715123665,1,1,control,0.715123665
716,CL:C-100-1:1-3,1995,0.085575348,0.317513041,0.308111145,1,0,control,0
717,CL:C-100-1:1-3,1996,0.085575348,0.317513041,0.308111145,1,0.00985157,control,0.003035378
718,CL:C-100-1:1-3,1997,0.085575348,0.317513041,0.308111145,1,0.019703139,control,0.006070757
719,CL:C-100-1:1-3,1998,0.085575348,0.317513041,0.308111145,0.816876163,0.029554709,control,0.009106135
720,CL:C-100-1:1-3,1999,0.085575348,0.317513041,0.308111145,0.816876163,0.039406278,control,0.012141513
741,CL:C-100-1:1-5,2000,0.022715171,0.734229393,0.208891135,1,0.065938915,control,0.013774055
742,CL:C-100-1:1-5,2001,0.022715171,0.734229393,0.208891135,1,0.075790485,control,0.01583196
743,CL:C-100-1:1-5,2002,0.022715171,0.734229393,0.208891135,1,0.085642054,control,0.017889866
744,CL:C-100-1:1-5,2003,0.022715171,0.734229393,0.208891135,1,0.095493624,control,0.019947771
745,CL:C-100-1:1-5,2005,0.022715171,0.734229393,0.208891135,1,0.115196763,control,0.024063583
746,CL:C-100-1:1-5,2006,0.022715171,0.734229393,0.208891135,1,0.125048333,control,0.026121488
747,CL:C-100-1:1-5,2007,0.022715171,0.734229393,0.208891135,1,0.134899902,control,0.028179394
748,CL:C-100-1:1-5,2008,0.022715171,0.734229393,0.208891135,1,0.144751472,control,0.030237299
749,CL:C-100-1:1-5,2009,0.022715171,0.734229393,0.208891135,1,0.154603041,control,0.032295205
750,CL:C-100-1:1-5,2010,0.022715171,0.734229393,0.208891135,1,0.164454611,control,0.03435311
751,CL:C-100-1:1-5,2011,0.022715171,0.734229393,0.208891135,1,0.17430618,control,0.036411016
752,CL:C-100-1:1-5,2012,0.022715171,0.734229393,0.208891135,1,0.18415775,control,0.038468921
753,CL:C-100-1:1-5,2014,0.022715171,0.734229393,0.208891135,1,0.203860889,control,0.042584732
754,CL:C-100-1:1-5,1993,0.195524607,0.734229393,0.333581708,1,0.098515695,control,0.032863034
755,CL:C-100-1:1-5,1994,0.195524607,0.734229393,0.333581708,1,0.108367265,control,0.036149337
756,CL:C-100-1:1-5,1995,0.195524607,0.734229393,0.208891135,1,0.016681068,control,0.003484527
757,CL:C-100-1:1-5,1996,0.195524607,0.734229393,0.208891135,1,0.026532637,control,0.005542433
758,CL:C-100-1:1-5,1997,0.195524607,0.734229393,0.208891135,1,0.036384207,control,0.007600338
759,CL:C-100-1:1-5,1998,0.195524607,0.734229393,0.208891135,1,0.046235776,control,0.009658244
760,CL:C-100-1:1-5,1999,0.022715171,0.734229393,0.208891135,1,0.056087346,control,0.011716149
781,CL:C-100-1:2-2,2000,0.22568527,0.110306421,0.490736048,0.553457675,0.049257848,control,0.024172602
782,CL:C-100-1:2-2,2001,0.22568527,0.110306421,0.490736048,0.553457675,0.059109417,control,0.029007122
783,CL:C-100-1:2-2,2002,0.22568527,0.110306421,0.490736048,0.553457675,0.068960987,control,0.033841642
784,CL:C-100-1:2-2,2003,0.22568527,0.110306421,0.490736048,0.553457675,0.078812556,control,0.038676162
785,CL:C-100-1:2-2,2005,0.22568527,0.110306421,0.490736048,1,0.098515695,control,0.048345203
786,CL:C-100-1:2-2,2006,0.22568527,0.110306421,0.490736048,1,0.108367265,control,0.053179723
787,CL:C-100-1:2-2,2007,0.22568527,0.110306421,0.490736048,1,0.118218835,control,0.058014244
788,CL:C-100-1:2-2,2008,0.22568527,0.110306421,0.490736048,1,0.128070404,control,0.062848764
789,CL:C-100-1:2-2,2009,0.22568527,0.110306421,0.490736048,1,0.137921974,control,0.067683284
790,CL:C-100-1:2-2,2010,0.22568527,0.110306421,0.490736048,1,0.147773543,control,0.072517805
791,CL:C-100-1:2-2,2011,0.22568527,0.110306421,0.490736048,1,0.157625113,control,0.077352325
792,CL:C-100-1:2-2,2012,0.22568527,0.110306421,0.490736048,1,0.167476682,control,0.082186845
793,CL:C-100-1:2-2,2014,0.22568527,0.110306421,0.490736048,1,0.187179821,control,0.091855886
794,CL:C-100-1:2-2,1993,0.281173465,0.110306421,0.903121243,1,1,control,0.903121243
795,CL:C-100-1:2-2,1994,0.281173465,0.110306421,0.903121243,1,1,control,0.903121243
796,CL:C-100-1:2-2,1995,0.281173465,0.110306421,0.490736048,1,0,control,0
797,CL:C-100-1:2-2,1996,0.281173465,0.110306421,0.490736048,1,0.00985157,control,0.00483452
798,CL:C-100-1:2-2,1997,0.281173465,0.110306421,0.490736048,1,0.019703139,control,0.009669041
799,CL:C-100-1:2-2,1998,0.281173465,0.110306421,0.490736048,0.553457675,0.029554709,control,0.014503561
800,CL:C-100-1:2-2,1999,0.22568527,0.110306421,0.490736048,0.553457675,0.039406278,control,0.019338081
821,CL:C-100-1:2-4,2000,0.11302822,0.527530324,0.466968536,0.772420514,0.059046909,control,0.027573049
822,CL:C-100-1:2-4,2001,0.11302822,0.527530324,0.466968536,0.772420514,0.068898479,control,0.032173422
823,CL:C-100-1:2-4,2002,0.11302822,0.527530324,0.466968536,0.772420514,0.078750048,control,0.036773795
824,CL:C-100-1:2-4,2003,0.11302822,0.527530324,0.466968536,0.772420514,0.088601618,control,0.041374168
825,CL:C-100-1:2-4,2005,0.11302822,0.527530324,0.466968536,1,0.108304757,control,0.050574914
826,CL:C-100-1:2-4,2006,0.11302822,0.527530324,0.466968536,1,0.118156327,control,0.055175287
827,CL:C-100-1:2-4,2007,0.11302822,0.527530324,0.466968536,1,0.128007896,control,0.05977566
828,CL:C-100-1:2-4,2008,0.11302822,0.527530324,0.466968536,1,0.137859466,control,0.064376033
829,CL:C-100-1:2-4,2009,0.11302822,0.527530324,0.466968536,1,0.147711035,control,0.068976406
830,CL:C-100-1:2-4,2010,0.11302822,0.527530324,0.466968536,1,0.157562605,control,0.073576779
831,CL:C-100-1:2-4,2011,0.11302822,0.527530324,0.466968536,1,0.167414174,control,0.078177152
832,CL:C-100-1:2-4,2012,0.11302822,0.527530324,0.466968536,1,0.177265744,control,0.082777525
833,CL:C-100-1:2-4,2014,0.11302822,0.527530324,0.466968536,1,0.196968883,control,0.091978271
834,CL:C-100-1:2-4,1993,0.11302822,0.527530324,0.504313411,1,0.098515695,control,0.049682786
835,CL:C-100-1:2-4,1994,0.11302822,0.527530324,0.504313411,1,0.108367265,control,0.054651065
836,CL:C-100-1:2-4,1995,0.11302822,0.527530324,0.466968536,1,0.009789062,control,0.004571184
837,CL:C-100-1:2-4,1996,0.11302822,0.527530324,0.466968536,1,0.019640631,control,0.009171557
838,CL:C-100-1:2-4,1997,0.11302822,0.527530324,0.466968536,1,0.029492201,control,0.01377193
839,CL:C-100-1:2-4,1998,0.11302822,0.527530324,0.466968536,0.772420514,0.03934377,control,0.018372303
840,CL:C-100-1:2-4,1999,0.11302822,0.527530324,0.466968536,0.772420514,0.04919534,control,0.022972676
861,CL:C-100-1:3-1,2000,0.338081235,0.05345827,0.731924114,0.301658876,1,control,0.731924114
862,CL:C-100-1:3-1,2001,0.338081235,0.05345827,0.731924114,0.301658876,1,control,0.731924114
863,CL:C-100-1:3-1,2002,0.338081235,0.05345827,0.731924114,0.301658876,1,control,0.731924114
864,CL:C-100-1:3-1,2003,0.338081235,0.05345827,0.731924114,0.301658876,1,control,0.731924114
865,CL:C-100-1:3-1,2005,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
866,CL:C-100-1:3-1,2006,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
867,CL:C-100-1:3-1,2007,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
868,CL:C-100-1:3-1,2008,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
869,CL:C-100-1:3-1,2009,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
870,CL:C-100-1:3-1,2010,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
871,CL:C-100-1:3-1,2011,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
872,CL:C-100-1:3-1,2012,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
873,CL:C-100-1:3-1,2014,0.338081235,0.05345827,0.731924114,1,1,control,0.731924114
874,CL:C-100-1:3-1,1993,0.526244565,0.05345827,1,1,1,control,1
875,CL:C-100-1:3-1,1994,0.526244565,0.05345827,1,1,1,control,1
876,CL:C-100-1:3-1,1995,0.526244565,0.05345827,0.731924114,1,1,control,0.731924114
877,CL:C-100-1:3-1,1996,0.526244565,0.05345827,0.731924114,1,1,control,0.731924114
878,CL:C-100-1:3-1,1997,0.526244565,0.05345827,0.731924114,1,1,control,0.731924114
879,CL:C-100-1:3-1,1998,0.526244565,0.05345827,0.731924114,0.301658876,1,control,0.731924114
880,CL:C-100-1:3-1,1999,0.338081235,0.05345827,0.731924114,0.301658876,1,control,0.731924114
901,CL:C-100-1:3-3,2000,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
902,CL:C-100-1:3-3,2001,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
903,CL:C-100-1:3-3,2002,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
904,CL:C-100-1:3-3,2003,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
905,CL:C-100-1:3-3,2005,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
906,CL:C-100-1:3-3,2006,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
907,CL:C-100-1:3-3,2007,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
908,CL:C-100-1:3-3,2008,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
909,CL:C-100-1:3-3,2009,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
910,CL:C-100-1:3-3,2010,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
911,CL:C-100-1:3-3,2011,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
912,CL:C-100-1:3-3,2012,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
913,CL:C-100-1:3-3,2014,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
914,CL:C-100-1:3-3,1993,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
915,CL:C-100-1:3-3,1994,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
916,CL:C-100-1:3-3,1995,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
917,CL:C-100-1:3-3,1996,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
918,CL:C-100-1:3-3,1997,0.127041177,0.26775261,0.686277277,1,1,control,0.686277277
919,CL:C-100-1:3-3,1998,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
920,CL:C-100-1:3-3,1999,0.127041177,0.26775261,0.686277277,0.44914469,1,control,0.686277277
941,CL:C-100-1:3-5,2000,0.065931293,0.684962879,0.338616774,0.782327141,0.167476682,control,0.056710414
942,CL:C-100-1:3-5,2001,0.065931293,0.684962879,0.338616774,0.782327141,0.177328252,control,0.060046321
943,CL:C-100-1:3-5,2002,0.065931293,0.684962879,0.338616774,0.782327141,0.187179821,control,0.063382227
944,CL:C-100-1:3-5,2003,0.065931293,0.684962879,0.338616774,0.782327141,0.197031391,control,0.066718134
945,CL:C-100-1:3-5,2005,0.065931293,0.684962879,0.338616774,1,0.21673453,control,0.073389947
946,CL:C-100-1:3-5,2006,0.065931293,0.684962879,0.338616774,1,0.2265861,control,0.076725854
947,CL:C-100-1:3-5,2007,0.065931293,0.684962879,0.338616774,1,0.236437669,control,0.080061761
948,CL:C-100-1:3-5,2008,0.065931293,0.684962879,0.338616774,1,0.246289239,control,0.083397667
949,CL:C-100-1:3-5,2009,0.065931293,0.684962879,0.338616774,1,0.256140808,control,0.086733574
950,CL:C-100-1:3-5,2010,0.065931293,0.684962879,0.338616774,1,0.265992378,control,0.090069481
951,CL:C-100-1:3-5,2011,0.065931293,0.684962879,0.338616774,1,0.275843947,control,0.093405388
952,CL:C-100-1:3-5,2012,0.065931293,0.684962879,0.338616774,1,0.285695517,control,0.096741294
953,CL:C-100-1:3-5,2014,0.065931293,0.684962879,0.338616774,1,0.305398656,control,0.103413108
954,CL:C-100-1:3-5,1993,0.267161003,0.684962879,0.338616774,1,0.098515695,control,0.033359067
955,CL:C-100-1:3-5,1994,0.267161003,0.684962879,0.338616774,1,0.108367265,control,0.036694974
956,CL:C-100-1:3-5,1995,0.267161003,0.684962879,0.338616774,1,0.118218835,control,0.04003088
957,CL:C-100-1:3-5,1996,0.267161003,0.684962879,0.338616774,1,0.128070404,control,0.043366787
958,CL:C-100-1:3-5,1997,0.267161003,0.684962879,0.338616774,1,0.137921974,control,0.046702694
959,CL:C-100-1:3-5,1998,0.267161003,0.684962879,0.338616774,0.782327141,0.147773543,control,0.0500386
960,CL:C-100-1:3-5,1999,0.065931293,0.684962879,0.338616774,0.782327141,0.157625113,control,0.053374507
981,CL:C-100-1:4-2,2000,0.272069708,0.11362368,0.795536067,0.198184562,1,control,0.795536067
982,CL:C-100-1:4-2,2001,0.272069708,0.11362368,0.795536067,0.198184562,1,control,0.795536067
983,CL:C-100-1:4-2,2002,0.272069708,0.11362368,0.795536067,0.198184562,1,control,0.795536067
984,CL:C-100-1:4-2,2003,0.272069708,0.11362368,0.795536067,0.198184562,1,control,0.795536067
985,CL:C-100-1:4-2,2005,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
986,CL:C-100-1:4-2,2006,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
987,CL:C-100-1:4-2,2007,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
988,CL:C-100-1:4-2,2008,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
989,CL:C-100-1:4-2,2009,0.272069708,0.11362368,0.795536067,1,1,control,0.795536067
